36.0563,91.384,166.9784,108.3393
10.6698,131.4302,145.5251,95.8249
8.8821,109.9769,135.8711,86.5284
61.0852,73.5062,125.502,90.4615
31.0505,108.1891,133.3682,90.8191
85.0414,49.1925,126.2171,98.6853
43.5649,93.8869,139.4466,92.2493
53.2189,87.0933,128.0048,99.4004
56.0794,62.7796,189.1468,153.3913
97.9134,35.9629,138.3739,92.6069
76.46,37.7507,157.3244,131.938
72.8845,46.6896,135.8711,102.6184
